"[ ""'"", ""''"", ""Lukáš"", ""Dlouhý"", ""Leander"", ""Paes"" ]";[0,0,1,2,1,2]
"[ ""'"", ""''"", ""Colin"", ""Edwards"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""``"", ""Me"", "","", ""Myself"", ""and"", ""I"", ""''"" ]";[0,0,0,0,0,0,0]
"[ ""'"", ""''"", ""Tatjana"", ""Kaszyrina"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Obie"", ""drużyny"", ""zostały"", ""zatrzymane"", ""przez"", ""tę"", ""samą"", ""ekipę"", ""–"", ""Komfort"", ""/"", ""Forbo"", ""Stargard"", ""Szczeciński"", ""."" ]";[0,0,0,0,0,0,0,0,0,3,4,4,4,4,0]
"[ ""Przyjaźnił"", ""się"", ""z"", ""Grzegorzem"", ""Wielkim"", ""."" ]";[0,0,0,1,2,0]
"[ ""'"", ""''"", ""Szwajcaria"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""Poseł"", ""do"", ""Bohdana"", ""Chmielnickiego"", ""."" ]";[0,0,1,2,0]
"[ ""PATRZ"", ""Diana"", ""("", ""księżna"", ""Walii"", "")"" ]";[0,1,0,0,5,0]
"[ ""Wzdłuż"", ""rzek"", ""rosną"", ""lasy"", ""galeriowe"", ""."" ]";[0,0,0,0,0,0]
"[ ""'"", ""''"", ""Lleyton"", ""Hewitt"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""śliwy"", ""–"", ""6,3"", ""%"" ]";[0,0,0,0]
"[ ""Comercial"", ""Ribeirão"", ""Preto"" ]";[3,4,4]
"[ ""Leży"", ""na"", ""brzegu"", ""jeziora"", ""Malawi"", ""i"", ""jest"", ""jednym"", ""z"", ""jego"", ""głównych"", ""portów"", ""."" ]";[0,0,0,5,6,0,0,0,0,0,0,0,0]
"[ ""**"", ""Pekin"", ""("", ""Ambasada"", "")"" ]";[0,5,0,0,0]
"[ ""Przygody"", ""Goździka"", ""Ogrodnika"" ]";[0,0,0]
"[ ""Jego"", ""ojciec"", ""pochodzi"", ""z"", ""Nigerii"", "","", ""matka"", ""jest"", ""Angielką"", ""."" ]";[0,0,0,0,5,0,0,0,0,0]
"[ ""Jego"", ""ojciec"", ""to"", ""Emanoul"", ""Aghasi"", "","", ""urodzony"", ""w"", ""Salmas"", ""w"", ""Iranie"", "","", ""którego"", ""rodzice"", ""mieli"", ""pochodzenie"", ""armeńskie"", ""i"", ""asyryjskie"", ""."" ]";[0,0,0,1,2,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0]
"[ ""''země"", ""Slezská"", ""''"", "")"", ""została"", ""połączona"", ""z"", ""Kraina"", ""Morawską"", ""("", ""cz"", ""."" ]";[0,0,0,0,0,0,0,5,6,0,0,0]
"[ ""Przez"", ""dłuższy"", ""czas"", ""mieszkał"", ""w"", ""nim"", ""Jan"", ""Łaski"", ""."" ]";[0,0,0,0,0,0,1,2,0]
"[ ""Metro"", ""w"", ""Hamburgu"", ""składa"", ""się"", ""z"", ""czterech"", ""linii"", "","", ""S-Bahn"", ""w"", ""Hamburgu"", ""posiada"", ""sześć"", ""linii"", ""na"", ""których"", ""znajduje"", ""się"", ""67"", ""stacji"", ""."" ]";[0,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Siedzibą"", ""władz"", ""jest"", ""Siparia"", ""."" ]";[0,0,0,5,0]
"[ ""Od"", ""Falklandu"", ""Zachodniego"", ""oddziela"", ""ją"", ""Cieśnina"", ""Falklandzka"", ""."" ]";[0,5,6,0,0,5,6,0]
"[ ""Korpus"", ""Piechoty"", ""Morskiej"", ""Stanów"", ""Skonfederowanych"" ]";[3,4,4,4,4]
"[ ""Urodzony"", ""w"", ""Wermsdorfie"", "","", ""początkowo"", ""ukończył"", ""szkołę"", ""podstawową"", "","", ""zostając"", ""krawcem"", ""z"", ""zawodu"", ""."" ]";[0,0,5,0,0,0,0,0,0,0,0,0,0,0]
"[ ""'"", ""''"", ""Carly"", ""Gullickson"", ""María"", ""Emilia"", ""Salerni"", ""''"", ""'"" ]";[0,0,1,2,1,2,2,0,0]
"[ ""**"", ""Stomil"", ""Olsztyn"", ""("", ""piłka"", ""nożna"", "")"" ]";[0,3,4,0,0,0,0]
"[ ""'"", ""''"", ""Liteks"", ""Łowecz"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Puchar"", ""Europy"", ""Mistrzów"", ""Klubowych"", ""("", ""1984"", ""/"", ""1985"", "")"" ]";[3,4,4,4,0,0,0,0,0]
"[ ""'"", ""''"", ""Tracy"", ""E."", ""Caldwell"", ""Dyson"", ""''"", ""'"" ]";[0,0,1,2,2,2,0,0]
"[ ""Park"", ""Krajobrazowy"", ""Orlich"", ""Gniazd"" ]";[3,4,4,4]
"[ ""na"", ""łamach"", ""Literatury"", ""na"", ""Świecie"", ""."" ]";[0,0,0,0,0,0]
"[ ""4"", ""Armia"", ""Pancerna"", ""("", ""III"", ""Rzesza"", "")"" ]";[3,4,4,0,5,6,0]
"[ ""Kilka"", ""minut"", ""później"", ""na"", ""pierwszym"", ""miejscu"", ""znalazła"", ""się"", ""Bigna"", ""Windmüller"", ""."" ]";[0,0,0,0,0,0,0,0,1,2,0]
"[ ""**"", ""Powiat"", ""ostrzeszowski"", "","", ""Ostrzeszów"" ]";[0,5,6,0,5]
"[ ""Biała"", "","", ""Głogówek"", "","", ""gmina"", ""Prudnik"", ""."" ]";[5,0,5,0,5,6,0]
"[ ""'"", ""''"", ""Juliusz"", ""Machulski"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Bojana"", ""Jovanovski"", ""Karin"", ""Knapp"", ""Katarzyna"", ""Piter"", ""Sloane"", ""Stephens"" ]";[1,2,1,2,1,2,1,2]
"[ ""Philadelphia"", ""Flyers"", ""("", ""2014-"", "")"" ]";[3,4,0,0,0]
"[ ""Reprezentacja"", ""Niemieckiej"", ""Republiki"", ""Demokratycznej"", ""w"", ""piłce"", ""siatkowej"", ""mężczyzn"" ]";[0,3,4,4,0,0,0,0]
"[ ""**"", ""Elsina"", ""Hidersha"", "","", ""albańska"", ""piosenkarka"", ""("", ""ur"", ""."" ]";[0,1,2,0,0,0,0,0]
"[ ""Nie"", ""ma"", ""także"", ""kości"", ""łonowych"", ""."" ]";[0,0,0,0,0]
"[ ""Jeżyce"", ""("", ""dzielnica"", ""Poznania"", ""1954-1990"", "")"" ]";[5,0,0,5,0,0]
"[ ""``"", ""Whenever"", "","", ""Wherever"", ""''"" ]";[0,0,0,0,0]
"[ ""Bayern]]"", ""Monachium"", ""'"", ""''"", ""2:2"", ""("", ""2:1"", "")"", ""'"", ""''"" ]";[3,4,0,0,0,0,0,0,0,0]
"[ ""'"", ""''"", ""Alfredo"", ""Binda"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Break"", ""It"", ""off”"", ""("", ""Rihanna"", "")"" ]";[0,0,0,0,1,0]
"[ ""Był"", ""ogromnym"", ""sukcesem"", ""komercyjnym"", "","", ""zyskał"", ""przychylność"", ""krytyków"", "","", ""a"", ""w"", ""samych"", ""Stanach"", ""sprzedał"", ""się"", ""w"", ""ponad"", ""milionie"", ""kopii"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0]
"[ ""``"", ""Freestyle"", ""''"", ""("", ""Uncle"", ""Murda"", "")"" ]";[0,0,0,0,1,2,0]
"[ ""na"", ""Cyprze"", "","", ""w"", ""Turcji"", "","", ""Iranie"", ""i"", ""na"", ""Tajwanie"", ""."" ]";[0,5,0,0,5,0,5,0,0,5,0]
"[ ""TAM"", ""Grafing"", ""bei"", ""München"" ]";[0,5,6,6]
"[ ""**"", ""Rijad"", ""("", ""Ambasada"", "")"" ]";[0,5,0,0,0]
"[ ""'"", ""''"", ""Michele"", ""Alboreto"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""'"", ""''"", ""Nico"", ""Rosberg"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Shelly-Ann"", ""Fraser-Pryce"", ""("", ""eliminacje"", "")"" ]";[1,2,0,0,0]
"[ ""Benassi"", ""Bros"", ""."", ""feat"", ""."" ]";[3,4,0,0,0]
"[ ""24px]]"", ""Sandomierz"", ""''"", ""("", ""miasto"", "")"", ""''"" ]";[0,5,0,0,0,0,0]
"[ ""Gdy"", ""miał"", ""pięć"", ""lat"", ""jego"", ""rodzina"", ""przeniosła"", ""się"", ""do"", ""Nowego"", ""Jorku"", ""."" ]";[0,0,0,0,0,0,0,0,0,5,6,0]
"[ ""**"", ""Amorebieta"", ""1993"", ""–"", ""srebro"", ""indywidualnie"" ]";[0,3,4,0,0,0,0]
"[ ""'"", ""''"", ""Zschepplin"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""PATRZ"", ""EPrix"", ""Buenos"", ""Aires"", ""2015"" ]";[0,3,4,4,4]
"[ ""Drużyna"", ""ma"", ""swoją"", ""siedzibę"", ""w"", ""Providence"", ""w"", ""Stanach"", ""Zjednoczonych"", ""."" ]";[0,0,0,0,0,5,0,5,6,0]
"[ ""("", ""wzięto"", ""z"", ""albumu"", ""Hot"", ""in"", ""the"", ""Shade"", "")"" ]";[0,0,0,0,0,0,0,0,0]
"[ ""|"", ""Campeonato"", ""Brasileiro"", ""Série"", ""A"" ]";[0,3,4,4,4,4]
"[ ""The"", ""Magazine"", ""of"", ""Fantasy"", ""&"", ""Science"", ""Fiction"", ""''"", ""."" ]";[3,4,4,4,4,4,4,0,0]
"[ ""Terminator"", "":"", ""Kroniki"", ""Sary"", ""Connor"" ]";[0,0,0,0,0]
"[ ""2006-2007"", ""–"", ""Graham"", ""Arnold"" ]";[0,0,1,2]
"[ ""Wyrok"", ""wykonano"", ""tego"", ""samego"", ""dnia"", ""w"", ""więzieniu"", ""Lefortowo"", ""."" ]";[0,0,0,0,0,0,5,6,0]
"[ ""Jeden"", ""okręt"", ""tego"", ""typu"", ""został"", ""zamówiony"", ""przez"", ""Maroko"", ""."" ]";[0,0,0,0,0,0,0,5,0]
"[ ""Był"", ""przyjacielem"", ""Amintore"", ""Fanfani"", ""."" ]";[0,0,1,2,0]
"[ ""Dylan"", ""Walsh"", ""–"", ""Bez"", ""skazy"", ""''"" ]";[1,2,0,0,0,0]
"[ ""„zagłuszarki”"", ""znajdującej"", ""się"", ""w"", ""Jelitkowie"", "")"", ""."" ]";[0,0,0,0,5,0,0]
"[ ""'"", ""''"", ""Yozgat"", ""''"", ""'"" ]";[0,0,5,0,0]
"[ ""Nazwa"", ""jest"", ""żartobliwą"", ""deformacją"", ""imienia"", ""``"", ""Franz"", ""Liszt"", ""''"", ""."" ]";[0,0,0,0,0,0,1,2,0,0]
"[ ""Władze"", ""niepodległego"", ""Uzbekistanu"", ""zachowały"", ""autonomię"", ""Karakałpacji"", ""."" ]";[0,0,5,0,0,5,0]
"[ ""**"", ""Hawana"", ""("", ""Ambasada"", "")"" ]";[0,5,0,0,0]
"[ ""Lance"", ""Henriksen"", ""jako"", ""Dyrektor"" ]";[1,2,0,0]
"[ ""Studiował"", ""w"", ""Akademii"", ""Sztuk"", ""Pięknych"", ""im."", ""Jana"", ""Matejki"", ""w"", ""Krakowie"", ""."" ]";[0,0,3,4,4,4,4,4,4,4]
"[ ""Ron"", ""Greenwood"", ""("", ""1961–1974"", "")"" ]";[1,2,0,0,0]
"[ ""Wraz"", ""ze"", ""wzrostem"", ""temperatury"", ""coraz"", ""więcej"", ""par"", ""ulega"", ""rozerwaniu"", ""i"", ""jednocześnie"", ""maleje"", ""szerokość"", ""przerwy"", ""energetycznej"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Dostępna"", ""była"", ""ona"", ""jednak"", ""wyłącznie"", ""jako"", ""bonusowy"", ""utwór"", ""na"", ""japońskich"", "","", ""brytyjskich"", ""oraz"", ""kolekcjonerskich"", ""wydaniach"", ""tej"", ""płyty"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""``"", ""Cherub"", ""Rock"", ""''"", ""–"", ""4:58"" ]";[0,3,4,0,0,0]
"[ ""Leży"", ""w"", ""północno-zachodniej"", ""części"", ""Tarzany"", ""."" ]";[0,0,0,0,5,0]
"[ ""Do"", ""tej"", ""roli"", ""byli"", ""brani"", ""pod"", ""uwagę"", ""także"", ""Warren"", ""Beatty"", ""i"", ""Robert"", ""Redford"", ""."" ]";[0,0,0,0,0,0,0,0,1,2,0,1,2,0]
"[ ""'"", ""''"", ""Ivan"", ""Ljubičić"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""'"", ""''"", ""Kevin"", ""Costner"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Fredrik"", ""Norrena"", ""("", ""C"", "")"" ]";[1,2,0,0,0]
"[ ""Annette"", ""Bening"", ""–"", ""Merteuil"" ]";[1,2,0,0]
"[ ""A"", ""Profesionałna"", ""futbołna"", ""grupa"" ]";[3,4,4,4]
"[ ""Rafał"", ""Syska"", "","", ""''Poezja"", ""obrazu"", ""."" ]";[1,2,0,0,0,0]
"[ ""Nadawany"", ""był"", ""przed"", ""głównym"", ""wydaniem"", ""Wiadomości"", ""''"", ""."" ]";[0,0,0,0,0,3,0,0]
"[ ""Rejon"", ""boguczański"", ""("", ""''Богучанский"", ""район"", ""''"", "")"" ]";[5,6,0,5,6,0,0]
"[ ""Początkowo"", ""występowali"", ""głównie"", ""w"", ""Jemenie"", "","", ""obecnie"", ""także"", ""w"", ""Pakistanie"", ""i"", ""Indiach"", ""."" ]";[0,0,0,0,5,0,0,0,5,0,5,0]
"[ ""''"", ""'2011-"", ""''"", ""'"", ""Panathinaikos"", ""Ateny"" ]";[0,0,0,0,5,6]
"[ ""PATRZ"", ""Grand"", ""Prix"", ""Polski"", ""na"", ""Żużlu"", ""1997"" ]";[0,3,4,4,4,4,4]
"[ ""Emil"", ""Leon"", ""Post"", ""–"", ""matematyk"" ]";[1,2,2,0,0]
"[ ""PATRZ"", ""Żabnica"", ""("", ""ryba"", "")"" ]";[0,5,0,0,0]
"[ ""Porażki"", ""Króla"", ""Artura"", ""''"" ]";[0,1,2,0]
"[ ""Obecnie"", ""trener"", ""Stoke"", ""City"", ""F.C"", ""."", ""."" ]";[0,0,3,4,4,0,0]
"[ ""Alianza"", ""Lima"", ""-"", ""Melgar"", ""Arequipa"", ""0:0"" ]";[3,4,0,3,4,0]
"[ ""Schwerin"", "","", ""Meklemburgia-Pomorze"", ""Przednie"" ]";[5,0,5,6]
"[ ""''Qarabana"", ""''"", ""lub"", ""''Qarabtu"", ""''"", ""-"", ""grupa"", ""w"", ""Iranie"" ]";[0,0,0,0,0,0,0,5]
"[ ""'"", ""''"", ""Yamaha"", ""''"", ""'"" ]";[0,0,3,0,0]
"[ ""'"", ""''"", ""Granada"", ""CF"", ""''"", ""'"" ]";[0,0,3,4,0,0]
"[ ""Dziś"", ""zbiory"", ""te"", ""są"", ""eksponowane"", ""w"", ""Muzeum"", ""Narodowym"", ""w"", ""Pradze"", ""."" ]";[0,0,0,0,0,0,3,4,0,5,0]
"[ ""Wszelkie"", ""starania"", ""obronne"", ""zostały"", ""przekreślone"", ""kapitulacją"", ""w"", ""Ujściu"", ""."" ]";[0,0,0,0,0,0,0,5,0]
"[ ""Teatr"", ""Narodowy"", ""w"", ""Warszawie"" ]";[3,4,4,4]
"[ ""'"", ""''"", ""Marianne"", ""Vos"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Biografia"", ""Senat"", ""Stanów"", ""Zjednoczonych"" ]";[0,3,4,4]
"[ ""Ochotnicza"", ""Rezerwa"", ""Milicji"", ""Obywatelskiej"" ]";[3,4,4,4]
"[ ""Nicole"", ""Grimaudo"", "","", ""Alessandro"", ""Preziosi"", "","", ""Elena"", ""Sofia"", ""Ricci"" ]";[1,2,0,1,2,0,1,2,2]
"[ ""Janusz"", ""Dziedzic"", ""-"", ""gwardian"", ""("", ""2004-2013"", "")"", ""."" ]";[1,2,0,0,0,0,0,0]
"[ ""PATRZ"", ""Gian"", ""Luca"", ""Galletti"" ]";[0,1,2,2]
"[ ""Andy"", ""Hicks"", ""132"", "","", ""103"" ]";[1,2,0,0,0]
"[ ""Napisała"", ""go"", ""wspólnie"", ""z"", ""chłopakiem"", "","", ""Brianem"", ""McFaddenem"", "","", ""mimo"", ""iż"", ""pierwotnie"", ""nie"", ""było"", ""to"", ""jej"", ""zamierzeniem"", ""."" ]";[0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0]
"[ ""t"", "")"", "","", ""Prus"", ""Wschodnich"", ""("", ""27,8"", ""tys"", ""."" ]";[0,0,0,5,6,0,0,0,0]
"[ ""'"", ""''"", ""Yamaha"", ""''"", ""'"" ]";[0,0,3,0,0]
"[ ""George"", ""Wallace"", ""("", ""Alabama"", "","", ""Amerykańska"", ""Partia"", ""Niezależnych"", "")"", ""-"", ""9"", ""906"", ""473"", ""głosy-13,68"", ""%"", ""("", ""46"", ""elektorskich"", "")"" ]";[1,2,0,5,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0]
"[ ""Korea"", ""wznowiła"", ""wymianę"", ""handlową"", ""z"", ""Japonią"", ""."" ]";[5,0,0,0,0,5,0]
"[ ""PATRZ"", ""Świątynia"", ""Mariamman"", ""w"", ""Singapurze"" ]";[0,3,4,0,5]
"[ ""Zagrał"", ""także"", ""na"", ""Copa"", ""América"", ""1999"", "","", ""gdzie"", ""Brazylia"", ""zdobyła"", ""szósty"", ""tytuł"", ""mistrzowski"", ""."" ]";[0,0,0,3,4,4,0,0,5,0,0,0,0,0]
"[ ""Enter"", ""the"", ""Wu-Tang"", ""("", ""36"", ""Chambers"", "")"" ]";[0,0,0,0,0,0,0]
"[ ""Dawid"", ""Bergelson"", ""("", ""1884-1952"", "")"", "","", ""wybitny"", ""powieściopisarz"" ]";[1,2,0,0,0,0,0,0]
"[ ""Szkołę"", ""podstawową"", ""ukończył"", ""w"", ""Małęczynie"", ""."" ]";[0,0,0,0,5,0]
"[ ""'"", ""''"", ""Erlenbach"", ""am"", ""Main"", ""''"", ""'"" ]";[0,0,5,6,6,0,0]
"[ ""Grekokatolicy"", ""–"", ""0,26"", ""%"" ]";[0,0,0,0]
"[ ""Wszyscy"", ""pochodzili"", ""ze"", ""Stanów"", ""Zjednoczonych"", ""Ameryki"", ""."" ]";[0,0,0,5,6,6,0]
"[ ""Irndorf"", "","", ""772"", ""mieszkańców"", "","", ""14,56"", ""km²"" ]";[5,0,0,0,0,0,0]
"[ ""Listę"", ""zawodników"", ""uprawnionych"", ""do"", ""startu"", ""w"", ""tej"", ""imprezie"", ""ustala"", ""na"", ""podstawie"", ""rankingu"", ""ITTF"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,3,0]
"[ ""Grekokatolicy"", ""–"", ""0,97"", ""%"" ]";[0,0,0,0]
"[ ""'"", ""''"", ""Michael"", ""von"", ""Grünigen"", ""''"", ""'"" ]";[0,0,1,2,2,0,0]
"[ ""Medal"", ""30-lecia"", ""Polski"", ""Ludowej"" ]";[3,4,4,4]
"[ ""Był"", ""członkiem"", ""BBWR"", ""i"", ""później"", ""OZN"", ""."" ]";[0,0,3,0,0,3,0]
"[ ""Greenfield"", ""("", ""Greater"", ""Manchester"", "")"" ]";[5,0,5,6,0]
"[ ""Hittman"", "")"", ""''"", ""("", ""keyboards"", "")"" ]";[0,0,0,0,0,0]
"[ ""Jej"", ""prace"", ""były"", ""licznie"", ""wystawiane"", ""w"", ""galeriach"", ""oraz"", ""na"", ""wystawach"", ""w"", ""wielu"", ""miastach"", ""Europy"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,5,0]
"[ ""Osiedlił"", ""się"", ""wraz"", ""z"", ""rodziną"", ""w"", ""Ciechanowcu"", ""."" ]";[0,0,0,0,0,0,5,0]
"[ ""Pochodzi"", ""ze"", ""Szkocji"", "","", ""gdzie"", ""jego"", ""ojciec"", ""pracował"", ""w"", ""branży"", ""inwestycyjnej"", ""."" ]";[0,0,5,0,0,0,0,0,0,0,0,0]
"[ ""Marten"", ""("", ""Мартен"", "")"" ]";[5,0,5,0]
"[ ""Terminator"", "":"", ""Kroniki"", ""Sary"", ""Connor"" ]";[0,0,0,0,0]
"[ ""'"", ""''"", ""Ray"", ""Reardon"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Münchweiler"", ""an"", ""der"", ""Alsenz"" ]";[5,6,6,6]
"[ ""Następnie"", ""został"", ""osadzony"", ""w"", ""obozie"", ""przejściowym"", ""koło"", ""Opola"", ""."" ]";[0,0,0,0,0,0,0,5,0]
"[ ""Na"", ""mapach"", ""i"", ""w"", ""przewodnikach"", ""turystycznych"", ""czasami"", ""zaliczane"", ""jest"", ""do"", ""Beskidu"", ""Żywieckiego"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,5,6,0]
"[ ""``"", ""("", ""I"", ""Can’t"", ""Get"", ""No"", "")"", ""Satisfaction"", ""''"", ""zob"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0]
"[ ""Śródleśnej”"", ""("", ""2,7"", ""ha"", "")"", ""–"", ""Warszewo"" ]";[5,0,0,0,0,0,5]
"[ ""**"", ""''Tezy"", ""o"", ""głupocie"", "","", ""piciu"", ""i"", ""umieraniu"", ""''"", ""Jerzego"", ""Pilcha"" ]";[0,0,0,0,0,0,0,0,0,1,2]
"[ ""Jofré"", ""("", ""ur"", ""."" ]";[1,0,0,0]
"[ ""Fernando"", ""Alonso"", ""odszedł"", ""z"", ""zespołu"", ""za"", ""obopólną"", ""zgodą"", ""po"", ""zaledwie"", ""jednym"", ""sezonie"", ""współpracy"", ""."" ]";[1,2,0,0,0,0,0,0,0,0,0,0,0,0]
"[ ""PATRZ"", ""Drugie"", ""Ministerstwo"", ""Przemysłu"", ""Maszynowego"", ""Chińskiej"", ""Republiki"", ""Ludowej"" ]";[0,3,4,4,4,4,4,4]
"[ ""Daejeon"", "","", ""Korea"", ""Południowa"" ]";[5,0,5,6]
"[ ""Marion"", ""Bartoli"", ""("", ""11"", "")"" ]";[1,2,0,0,0]
"[ ""Brody"", ""Małe"", ""-"", ""83"" ]";[5,6,0,0]
"[ ""Czernięcin"", ""Główny"", "","", ""Gaj"", ""Czernięciński"" ]";[5,6,0,5,6]
"[ ""Należał"", ""do"", ""2"", ""kompanii"", ""wydzielonego"", ""oddziału"", ""łączności"", ""19"", ""Dolnosaksońskiej"", ""Dywizji"", ""Pancernej"", ""Wehrmachtu"", "","", ""pojazd"", ""sprawny"", ""technicznie"" ]";[0,0,0,0,0,0,0,3,4,4,4,4,0,0,0,0]
"[ ""W"", ""tym"", ""samym"", ""roku"", ""ujawniono"", ""dokumenty"", ""mające"", ""wskazywać"", "","", ""iż"", ""była"", ""agentem"", ""KGB"", ""."" ]";[0,0,0,0,0,0,0,0,0,0,0,0,3,0]
"[ ""10.00"", ""we"", ""wsi"", ""Czarna"", ""rozpoczęło"", ""się"", ""składanie"", ""broni"", ""."" ]";[0,0,0,5,0,0,0,0,0]
"[ ""Hrabstwo"", ""Camden"", ""("", ""południowy"", ""zachód"", "")"" ]";[5,6,0,0,0,0]
"[ ""Oberhof"", ""Msc."", ""/"", ""Pkt"", ""!"", ""!"" ]";[5,0,0,0,0,0]
"[ ""Ludwig"", ""Mies"", ""van"", ""der"", ""Rohe"" ]";[1,2,2,2,2]
"[ ""Varadero"", ""("", ""Kuba"", "")"" ]";[5,0,5,0]
"[ ""Galloway"", "","", ""leży"", ""nad"", ""nią"", ""miasto"", ""o"", ""tej"", ""samej"", ""nazwie"" ]";[5,0,0,0,0,0,0,0,0,0]
"[ ""Wacław"", ""Berent"", "","", ""pisarz"" ]";[1,2,0,0]
"[ ""W"", ""latach"", ""1937–1939"", ""członek"", ""Klubu"", ""Demokratycznego"", ""w"", ""Warszawie"", ""."" ]";[0,0,0,0,3,4,4,4,0]
"[ ""|"", ""RC"", ""Lens"", ""("", ""wyp"", ""."", "")"" ]";[0,3,4,0,0,0,0]
"[ ""Musiano"", ""je"", ""kupować"", ""w"", ""Pabianicach"", ""."" ]";[0,0,0,0,5,0]
"[ ""Hrabstwo"", ""Costilla"", ""("", ""zachód"", "")"" ]";[5,6,0,0,0]
"[ ""Alicja"", ""Majewska"", ""jako"", ""piosenkarka"", ""w"", ""lokalu"" ]";[1,2,0,0,0,0]
"[ ""Album"", ""był"", ""nagrywany"", ""w"", ""różnych"", ""studiach"", ""nagraniowych"", ""na"", ""terenie"", ""Los"", ""Angeles"", ""."" ]";[0,0,0,0,0,0,0,0,0,5,6,0]
"[ ""Mariusz"", ""Ujek"", ""("", ""51"", ""'"", "")"" ]";[1,2,0,0,0]
"[ ""Pjongczang]]"", ""("", ""Korea"", ""Południowa"", "")"" ]";[5,0,5,6,0]
"[ ""'"", ""''"", ""Julián"", ""Simón"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""'"", ""''"", ""Jennifer"", ""Heil"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Siemion"", ""Połtawski"", ""9"", ""Aleksiej"", ""Kuleszow"", ""9"", ""pkt"" ]";[1,2,0,1,2,0,0]
"[ ""Był"", ""młodszym"", ""bratem"", ""Jang"", ""Bahadura"", ""."" ]";[0,0,0,1,2,0]
"[ ""I"", ""m."", ""wspólnie"", ""z"", ""Martynem"", ""Krawciwem"", "")"", "","" ]";[0,0,0,0,1,2,0,0]
"[ ""**"", ""("", ""terytorium"", ""zamorskie"", ""Wielkiej"", ""Brytanii"", "")"" ]";[0,0,0,0,5,6,0]
"[ ""Save"", ""Your"", ""Kisses"", ""for"", ""Me”"" ]";[0,0,0,0,0]
"[ ""===="", ""Miejsca"", ""w"", ""poszczególnych"", ""konkursach"", ""LGP"", ""===="" ]";[0,0,0,0,0,3,0]
"[ ""Wyclef"", ""Jean"", "","", ""Bounty"", ""Killer"" ]";[1,2,0,0,0]
"[ ""W"", ""latach"", ""1987-1988"", ""występował"", ""w"", ""Joinville"", ""EC"", ""."" ]";[0,0,0,0,0,3,4,0]
"[ ""Nastawiony"", ""jest"", ""krytycznie"", ""wobec"", ""rządów"", ""premiera"", ""Fico"", ""."" ]";[0,0,0,0,0,0,1,0]
"[ ""Znajduje"", ""się"", ""na"", ""granicy"", ""między"", ""Chinami"", ""a"", ""Nepalem"", ""."" ]";[0,0,0,0,0,5,0,5,0]
"[ ""Simone"", ""Hauswald"", ""20:42,4"", ""("", ""0"", "")"" ]";[1,2,0,0,0,0]
"[ ""Damian"", ""Baliński"", ""("", ""ur."", ""1977"", "")"" ]";[1,2,0,0,0,0]
"[ ""SKA"", ""Sankt"", ""Petersburg"", ""("", ""2013-2015"", "")"" ]";[3,4,4,0,0,0,0]
"[ ""'"", ""''"", ""Malaguti"", ""''"", ""'"" ]";[0,0,3,0,0]
"[ ""Ante"", ""Vukušić"", ""''"", ""("", "")"", ""''"" ]";[1,2,0,0,0,0]
"[ ""'"", ""''"", ""Kristína"", ""Kučová"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Wywodzi"", ""się"", ""z"", ""Nowego"", ""Orleanu"", ""."" ]";[0,0,0,5,6,0]
"[ ""'"", ""''"", ""Colin"", ""Edwards"", ""''"", ""'"" ]";[0,0,1,2,0,0]
"[ ""Rzecz"", ""o"", ""generale"", ""Leopoldzie"", ""Okulickim"", ""''"" ]";[0,0,0,1,2,0]
"[ ""Ferroviário"", ""Fortaleza"", ""-"", ""América"", ""Natal"", ""0:0"" ]";[3,4,0,3,4,0]
"[ ""Süplingen"", ""("", ""1.026"", "")"" ]";[5,0,0,0]
